price_area,production_group,start_time,quantity_kwh
NO1,solar,2021-01-23T08:00:00Z,42.258
NO1,solar,2021-01-23T09:00:00Z,243.407
NO1,solar,2021-01-23T10:00:00Z,484.287
NO1,solar,2021-01-23T11:00:00Z,625.251
NO1,solar,2021-01-23T12:00:00Z,480.635
NO1,solar,2021-01-23T13:00:00Z,241.407
NO1,solar,2021-01-23T14:00:00Z,59.251
NO1,solar,2021-01-23T15:00:00Z,22.302
NO1,solar,2021-01-23T16:00:00Z,17.447
NO1,solar,2021-01-23T17:00:00Z,15.567
NO1,solar,2021-01-23T18:00:00Z,13.564
NO1,solar,2021-01-23T19:00:00Z,11.603
NO1,solar,2021-01-23T20:00:00Z,16.187
NO1,solar,2021-01-23T21:00:00Z,17.686
NO1,solar,2021-01-23T22:00:00Z,17.353
NO1,solar,2021-01-23T23:00:00Z,15.44
NO1,solar,2021-01-24T00:00:00Z,15.393
NO1,solar,2021-01-24T01:00:00Z,15.542
NO1,solar,2021-01-24T02:00:00Z,16.28
NO1,solar,2021-01-24T03:00:00Z,14.817
NO1,solar,2021-01-24T04:00:00Z,14.726
NO1,solar,2021-01-24T05:00:00Z,14.138
NO1,solar,2021-01-24T06:00:00Z,14.298
NO1,solar,2021-01-24T07:00:00Z,15.874
NO1,solar,2021-01-24T08:00:00Z,12.714
NO1,solar,2021-01-24T09:00:00Z,13.376
NO1,solar,2021-01-24T10:00:00Z,20.719
NO1,solar,2021-01-24T11:00:00Z,30.474
NO1,solar,2021-01-24T12:00:00Z,30.075
NO1,solar,2021-01-24T13:00:00Z,20.663
NO1,solar,2021-01-24T14:00:00Z,14.474
NO1,solar,2021-01-24T15:00:00Z,13.129
NO1,solar,2021-01-24T16:00:00Z,13.37
NO1,solar,2021-01-24T17:00:00Z,13.09
NO1,solar,2021-01-24T18:00:00Z,13.086
NO1,solar,2021-01-24T19:00:00Z,11.963
NO1,solar,2021-01-24T20:00:00Z,10.805
NO1,solar,2021-01-24T21:00:00Z,11.768
NO1,solar,2021-01-24T22:00:00Z,12.528
NO1,solar,2021-01-24T23:00:00Z,13.254
NO1,solar,2021-01-25T00:00:00Z,13.793
NO1,solar,2021-01-25T01:00:00Z,14.8
NO1,solar,2021-01-25T02:00:00Z,14.644
NO1,solar,2021-01-25T03:00:00Z,15.723
NO1,solar,2021-01-25T04:00:00Z,13.22
NO1,solar,2021-01-25T05:00:00Z,14.899
NO1,solar,2021-01-25T06:00:00Z,14.385
NO1,solar,2021-01-25T07:00:00Z,10.359
NO1,solar,2021-01-25T08:00:00Z,12.218
NO1,solar,2021-01-25T09:00:00Z,17.177
NO1,solar,2021-01-25T10:00:00Z,32.987
NO1,solar,2021-01-25T11:00:00Z,73.621
NO1,solar,2021-01-25T12:00:00Z,96.47
NO1,solar,2021-01-25T13:00:00Z,48.538
NO1,solar,2021-01-25T14:00:00Z,12.306
NO1,solar,2021-01-25T15:00:00Z,12.486
NO1,solar,2021-01-25T16:00:00Z,11.097
NO1,solar,2021-01-25T17:00:00Z,11.302
NO1,solar,2021-01-25T18:00:00Z,11.496
NO1,solar,2021-01-25T19:00:00Z,8.253
NO1,solar,2021-01-25T20:00:00Z,8.271
NO1,solar,2021-01-25T21:00:00Z,9.505
NO1,solar,2021-01-25T22:00:00Z,9.031
NO1,solar,2021-01-25T23:00:00Z,8.846
NO1,solar,2021-01-26T00:00:00Z,9.778
NO1,solar,2021-01-26T01:00:00Z,9.622
NO1,solar,2021-01-26T02:00:00Z,9.548
NO1,solar,2021-01-26T03:00:00Z,9.519
NO1,solar,2021-01-26T04:00:00Z,11.069
NO1,solar,2021-01-26T05:00:00Z,11.119
NO1,solar,2021-01-26T06:00:00Z,13.046
NO1,solar,2021-01-26T07:00:00Z,9.787
NO1,solar,2021-01-26T08:00:00Z,19.295
NO1,solar,2021-01-26T09:00:00Z,95.264
NO1,solar,2021-01-26T10:00:00Z,253.963
NO1,solar,2021-01-26T11:00:00Z,364.312
NO1,solar,2021-01-26T12:00:00Z,339.091
NO1,solar,2021-01-26T13:00:00Z,184.061
NO1,solar,2021-01-26T14:00:00Z,28.376
NO1,solar,2021-01-26T15:00:00Z,11.248
NO1,solar,2021-01-26T16:00:00Z,11.858
NO1,solar,2021-01-26T17:00:00Z,9.308
NO1,solar,2021-01-26T18:00:00Z,8.653
NO1,solar,2021-01-26T19:00:00Z,8.532
NO1,solar,2021-01-26T20:00:00Z,8.581
NO1,solar,2021-01-26T21:00:00Z,8.204
NO1,solar,2021-01-26T22:00:00Z,8.508
NO1,solar,2021-01-26T23:00:00Z,8.712
NO1,solar,2021-01-27T00:00:00Z,9.164
NO1,solar,2021-01-27T01:00:00Z,9.381
NO1,solar,2021-01-27T02:00:00Z,9.381
NO1,solar,2021-01-27T03:00:00Z,10.125
NO1,solar,2021-01-27T04:00:00Z,9.074
NO1,solar,2021-01-27T05:00:00Z,8.769
NO1,solar,2021-01-27T06:00:00Z,11.736
NO1,solar,2021-01-27T07:00:00Z,8.206
NO1,solar,2021-01-27T08:00:00Z,18.73
NO1,solar,2021-01-27T09:00:00Z,104.256
NO1,solar,2021-01-27T10:00:00Z,252.593
NO1,solar,2021-01-27T11:00:00Z,301.632
NO1,solar,2021-01-27T12:00:00Z,253.615
NO1,solar,2021-01-27T13:00:00Z,145.58
NO1,solar,2021-01-27T14:00:00Z,33.701
NO1,solar,2021-01-27T15:00:00Z,8.407
NO1,solar,2021-01-27T16:00:00Z,7.277
NO1,solar,2021-01-27T17:00:00Z,8.569
NO1,solar,2021-01-27T18:00:00Z,8.656
NO1,solar,2021-01-27T19:00:00Z,8.346
NO1,solar,2021-01-27T20:00:00Z,6.776
NO1,solar,2021-01-27T21:00:00Z,7.528
NO1,solar,2021-01-27T22:00:00Z,7.423
NO1,solar,2021-01-27T23:00:00Z,8.76
NO1,solar,2021-01-28T00:00:00Z,9.129
NO1,solar,2021-01-28T01:00:00Z,8.402
NO1,solar,2021-01-28T02:00:00Z,8.922
NO1,solar,2021-01-28T03:00:00Z,10.695
NO1,solar,2021-01-28T04:00:00Z,8.41
NO1,solar,2021-01-28T05:00:00Z,8.317
NO1,solar,2021-01-28T06:00:00Z,10.364
NO1,solar,2021-01-28T07:00:00Z,9.56
NO1,solar,2021-01-28T08:00:00Z,18.783
NO1,solar,2021-01-28T09:00:00Z,108.509
NO1,solar,2021-01-28T10:00:00Z,289.954
NO1,solar,2021-01-28T11:00:00Z,401.391
NO1,solar,2021-01-28T12:00:00Z,369.653
NO1,solar,2021-01-28T13:00:00Z,195.775
NO1,solar,2021-01-28T14:00:00Z,39.962
NO1,solar,2021-01-28T15:00:00Z,8.877
NO1,solar,2021-01-28T16:00:00Z,9.513
NO1,solar,2021-01-28T17:00:00Z,9.885
NO1,solar,2021-01-28T18:00:00Z,9.479
NO1,solar,2021-01-28T19:00:00Z,8.219
NO1,solar,2021-01-28T20:00:00Z,6.657
NO1,solar,2021-01-28T21:00:00Z,9.461
NO1,solar,2021-01-28T22:00:00Z,8.785
NO1,solar,2021-01-28T23:00:00Z,12.219
NO1,solar,2021-01-29T00:00:00Z,9.264
NO1,solar,2021-01-29T01:00:00Z,8.819
NO1,solar,2021-01-29T02:00:00Z,9.078
NO1,solar,2021-01-29T03:00:00Z,9.243
NO1,solar,2021-01-29T04:00:00Z,10.306
NO1,solar,2021-01-29T05:00:00Z,8.453
NO1,solar,2021-01-29T06:00:00Z,8.686
NO1,solar,2021-01-29T07:00:00Z,9.648
NO1,solar,2021-01-29T08:00:00Z,19.121
NO1,solar,2021-01-29T09:00:00Z,93.715
NO1,solar,2021-01-29T10:00:00Z,235.381
NO1,solar,2021-01-29T11:00:00Z,354.507
NO1,solar,2021-01-29T12:00:00Z,322.434
NO1,solar,2021-01-29T13:00:00Z,161.352
NO1,solar,2021-01-29T14:00:00Z,31.759
NO1,solar,2021-01-29T15:00:00Z,9.09
NO1,solar,2021-01-29T16:00:00Z,7.191
NO1,solar,2021-01-29T17:00:00Z,8.168
NO1,solar,2021-01-29T18:00:00Z,9.659
NO1,solar,2021-01-29T19:00:00Z,7.707
NO1,solar,2021-01-29T20:00:00Z,7.449
NO1,solar,2021-01-29T21:00:00Z,8.293
NO1,solar,2021-01-29T22:00:00Z,8.745
NO1,solar,2021-01-29T23:00:00Z,9.284
NO1,solar,2021-01-30T00:00:00Z,9.683
NO1,solar,2021-01-30T01:00:00Z,9.684
NO1,solar,2021-01-30T02:00:00Z,9.15
NO1,solar,2021-01-30T03:00:00Z,8.524
NO1,solar,2021-01-30T04:00:00Z,9.143
NO1,solar,2021-01-30T05:00:00Z,10.607
NO1,solar,2021-01-30T06:00:00Z,9.244
NO1,solar,2021-01-30T07:00:00Z,9.103
NO1,solar,2021-01-30T08:00:00Z,21.082
NO1,solar,2021-01-30T09:00:00Z,120.55
NO1,solar,2021-01-30T10:00:00Z,305.331
NO1,solar,2021-01-30T11:00:00Z,455.292
NO1,solar,2021-01-30T12:00:00Z,405.707
NO1,solar,2021-01-30T13:00:00Z,232.928
NO1,solar,2021-01-30T14:00:00Z,56.485
NO1,solar,2021-01-30T15:00:00Z,7.074
NO1,solar,2021-01-30T16:00:00Z,6.044
NO1,solar,2021-01-30T17:00:00Z,6.136
NO1,solar,2021-01-30T18:00:00Z,7.611
NO1,solar,2021-01-30T19:00:00Z,6.784
NO1,solar,2021-01-30T20:00:00Z,6.999
NO1,solar,2021-01-30T21:00:00Z,8.672
NO1,solar,2021-01-30T22:00:00Z,8.678
NO1,solar,2021-01-30T23:00:00Z,8.259
NO1,solar,2021-01-31T00:00:00Z,7.614
NO1,solar,2021-01-31T01:00:00Z,9.316
NO1,solar,2021-01-31T02:00:00Z,8.818
NO1,solar,2021-01-31T03:00:00Z,9.816
NO1,solar,2021-01-31T04:00:00Z,9.246
NO1,solar,2021-01-31T05:00:00Z,9.753
NO1,solar,2021-01-31T06:00:00Z,10.868
NO1,solar,2021-01-31T07:00:00Z,10.339
NO1,solar,2021-01-31T08:00:00Z,22.548
NO1,solar,2021-01-31T09:00:00Z,130.184
NO1,solar,2021-01-31T10:00:00Z,334.279
NO1,solar,2021-01-31T11:00:00Z,437.616
NO1,solar,2021-01-31T12:00:00Z,414.205
NO1,solar,2021-01-31T13:00:00Z,229.728
NO1,solar,2021-01-31T14:00:00Z,62.063
NO1,solar,2021-01-31T15:00:00Z,8.458
NO1,solar,2021-01-31T16:00:00Z,9.591
NO1,solar,2021-01-31T17:00:00Z,7.484
NO1,solar,2021-01-31T18:00:00Z,8.254
NO1,solar,2021-01-31T19:00:00Z,8.353
NO1,solar,2021-01-31T20:00:00Z,6.664
NO1,solar,2021-01-31T21:00:00Z,8.343
NO1,solar,2021-01-31T22:00:00Z,9.115
NO2,solar,2020-12-31T23:00:00Z,876.556
NO2,solar,2021-01-01T00:00:00Z,876.398
NO2,solar,2021-01-01T01:00:00Z,876.545
NO2,solar,2021-01-01T02:00:00Z,876.929
NO2,solar,2021-01-01T03:00:00Z,877.317
NO2,solar,2021-01-01T04:00:00Z,876.732
NO2,solar,2021-01-01T05:00:00Z,877.415
NO2,solar,2021-01-01T06:00:00Z,878.653
NO2,solar,2021-01-01T07:00:00Z,876.814
NO2,solar,2021-01-01T08:00:00Z,876.623
NO2,solar,2021-01-01T09:00:00Z,878.725
NO2,solar,2021-01-01T10:00:00Z,891.18
NO2,solar,2021-01-01T11:00:00Z,914.499
NO2,solar,2021-01-01T12:00:00Z,923.55
NO2,solar,2021-01-01T13:00:00Z,899.017
NO2,solar,2021-01-01T14:00:00Z,879.527
NO2,solar,2021-01-01T15:00:00Z,876.305
NO2,solar,2021-01-01T16:00:00Z,876.378
NO2,solar,2021-01-01T17:00:00Z,876.368
NO2,solar,2021-01-01T18:00:00Z,876.218
NO2,solar,2021-01-01T19:00:00Z,876.336
NO2,solar,2021-01-01T20:00:00Z,876.189
NO2,solar,2021-01-01T21:00:00Z,876.451
NO2,solar,2021-01-01T22:00:00Z,876.281
NO2,solar,2021-01-01T23:00:00Z,876.428
NO2,solar,2021-01-02T00:00:00Z,876.594
NO2,solar,2021-01-02T01:00:00Z,876.632
NO2,solar,2021-01-02T02:00:00Z,876.628
NO2,solar,2021-01-02T03:00:00Z,876.666
NO2,solar,2021-01-02T04:00:00Z,876.201
NO2,solar,2021-01-02T05:00:00Z,876.766
NO2,solar,2021-01-02T06:00:00Z,878.098
NO2,solar,2021-01-02T07:00:00Z,877.327
NO2,solar,2021-01-02T08:00:00Z,876.406
NO2,solar,2021-01-02T09:00:00Z,879.969
NO2,solar,2021-01-02T10:00:00Z,906.113
NO2,solar,2021-01-02T11:00:00Z,923.966
NO2,solar,2021-01-02T12:00:00Z,904.698
NO2,solar,2021-01-02T13:00:00Z,883.855
NO2,solar,2021-01-02T14:00:00Z,878.057
NO2,solar,2021-01-02T15:00:00Z,876.397
NO2,solar,2021-01-02T16:00:00Z,876.285
NO2,solar,2021-01-02T17:00:00Z,876.477
NO2,solar,2021-01-02T18:00:00Z,876.26
NO2,solar,2021-01-02T19:00:00Z,876.585
NO2,solar,2021-01-02T20:00:00Z,876.339
NO2,solar,2021-01-02T21:00:00Z,876.137
NO2,solar,2021-01-02T22:00:00Z,876.578
NO2,solar,2021-01-02T23:00:00Z,876.285
NO2,solar,2021-01-03T00:00:00Z,876.495
NO2,solar,2021-01-03T01:00:00Z,876.523
NO2,solar,2021-01-03T02:00:00Z,876.338
NO2,solar,2021-01-03T03:00:00Z,876.619
NO2,solar,2021-01-03T04:00:00Z,876.408
NO2,solar,2021-01-03T05:00:00Z,876.424
NO2,solar,2021-01-03T06:00:00Z,877.669
NO2,solar,2021-01-03T07:00:00Z,876.913
NO2,solar,2021-01-03T08:00:00Z,877.376
NO2,solar,2021-01-03T09:00:00Z,915.815
NO2,solar,2021-01-03T10:00:00Z,1045.592
NO2,solar,2021-01-03T11:00:00Z,1150.832
NO2,solar,2021-01-03T12:00:00Z,1126.592
NO2,solar,2021-01-03T13:00:00Z,1002.46
NO2,solar,2021-01-03T14:00:00Z,892.717
NO2,solar,2021-01-03T15:00:00Z,876.211
NO2,solar,2021-01-03T16:00:00Z,877.325
NO2,solar,2021-01-03T17:00:00Z,876.104
NO2,solar,2021-01-03T18:00:00Z,876.076
NO2,solar,2021-01-03T19:00:00Z,875.999
NO2,solar,2021-01-03T20:00:00Z,876.019
NO2,solar,2021-01-03T21:00:00Z,876.037
NO2,solar,2021-01-03T22:00:00Z,876.415
NO2,solar,2021-01-03T23:00:00Z,876.101
NO2,solar,2021-01-04T00:00:00Z,876.191
NO2,solar,2021-01-04T01:00:00Z,876.208
NO2,solar,2021-01-04T02:00:00Z,876.213
NO2,solar,2021-01-04T03:00:00Z,876.099
NO2,solar,2021-01-04T04:00:00Z,876.851
NO2,solar,2021-01-04T05:00:00Z,876.304
NO2,solar,2021-01-04T06:00:00Z,877.577
NO2,solar,2021-01-04T07:00:00Z,876.099
NO2,solar,2021-01-04T08:00:00Z,876.513
NO2,solar,2021-01-04T09:00:00Z,899.133
NO2,solar,2021-01-04T10:00:00Z,980.386
NO2,solar,2021-01-04T11:00:00Z,1104.37
NO2,solar,2021-01-04T12:00:00Z,1099.226
NO2,solar,2021-01-04T13:00:00Z,987.058
NO2,solar,2021-01-04T14:00:00Z,890.54
NO2,solar,2021-01-04T15:00:00Z,876.081
NO2,solar,2021-01-04T16:00:00Z,875.99
NO2,solar,2021-01-04T17:00:00Z,876.032
NO2,solar,2021-01-04T18:00:00Z,876.082
NO2,solar,2021-01-04T19:00:00Z,876.132
NO2,solar,2021-01-04T20:00:00Z,876.085
NO2,solar,2021-01-04T21:00:00Z,876.27
NO2,solar,2021-01-04T22:00:00Z,876.133
NO2,solar,2021-01-04T23:00:00Z,876.353
NO2,solar,2021-01-05T00:00:00Z,876.305
NO2,solar,2021-01-05T01:00:00Z,876.366
NO2,solar,2021-01-05T02:00:00Z,876.569
NO2,solar,2021-01-05T03:00:00Z,876.537
NO2,solar,2021-01-05T04:00:00Z,876.213
NO2,solar,2021-01-05T05:00:00Z,876.26
NO2,solar,2021-01-05T06:00:00Z,876.388
NO2,solar,2021-01-05T07:00:00Z,876.125
NO2,solar,2021-01-05T08:00:00Z,877.427
NO2,solar,2021-01-05T09:00:00Z,895.537
NO2,solar,2021-01-05T10:00:00Z,959.601
NO2,solar,2021-01-05T11:00:00Z,1011.105
NO2,solar,2021-01-05T12:00:00Z,1015.064
NO2,solar,2021-01-05T13:00:00Z,945.65
NO2,solar,2021-01-05T14:00:00Z,886.073
NO2,solar,2021-01-05T15:00:00Z,876.33
NO2,solar,2021-01-05T16:00:00Z,875.978
NO2,solar,2021-01-05T17:00:00Z,876.469
NO2,solar,2021-01-05T18:00:00Z,876.1
NO2,solar,2021-01-05T19:00:00Z,875.984
NO2,solar,2021-01-05T20:00:00Z,876.099
NO2,solar,2021-01-05T21:00:00Z,876.051
NO2,solar,2021-01-05T22:00:00Z,876.315
NO2,solar,2021-01-05T23:00:00Z,876.077
NO2,solar,2021-01-06T00:00:00Z,876.086
NO2,solar,2021-01-06T01:00:00Z,876.127
NO2,solar,2021-01-06T02:00:00Z,875.994
NO2,solar,2021-01-06T03:00:00Z,876.035
NO2,solar,2021-01-06T04:00:00Z,876.154
NO2,solar,2021-01-06T05:00:00Z,875.919
NO2,solar,2021-01-06T06:00:00Z,875.998
NO2,solar,2021-01-06T07:00:00Z,876.12
NO2,solar,2021-01-06T08:00:00Z,876.235
NO2,solar,2021-01-06T09:00:00Z,893.712
NO2,solar,2021-01-06T10:00:00Z,963.17
NO2,solar,2021-01-06T11:00:00Z,1044.671
NO2,solar,2021-01-06T12:00:00Z,1029.598
NO2,solar,2021-01-06T13:00:00Z,945.805
NO2,solar,2021-01-06T14:00:00Z,888.486
NO2,solar,2021-01-06T15:00:00Z,875.979
NO2,solar,2021-01-06T16:00:00Z,876.029
NO2,solar,2021-01-06T17:00:00Z,875.923
NO2,solar,2021-01-06T18:00:00Z,876.001
NO2,solar,2021-01-06T19:00:00Z,876.177
NO2,solar,2021-01-06T20:00:00Z,876.043
NO2,solar,2021-01-06T21:00:00Z,876.435
NO2,solar,2021-01-06T22:00:00Z,876.037
NO2,solar,2021-01-06T23:00:00Z,876.281
NO2,solar,2021-01-07T00:00:00Z,876.557
NO2,solar,2021-01-07T01:00:00Z,876.4
NO2,solar,2021-01-07T02:00:00Z,876.23
NO2,solar,2021-01-07T03:00:00Z,876.049
NO2,solar,2021-01-07T04:00:00Z,876.765
NO2,solar,2021-01-07T05:00:00Z,876.538
NO2,solar,2021-01-07T06:00:00Z,876.554
NO2,solar,2021-01-07T07:00:00Z,876.668
NO2,solar,2021-01-07T08:00:00Z,876.566
NO2,solar,2021-01-07T09:00:00Z,880.393
NO2,solar,2021-01-07T10:00:00Z,899.1
NO2,solar,2021-01-07T11:00:00Z,926.151
NO2,solar,2021-01-07T12:00:00Z,943.087
NO2,solar,2021-01-07T13:00:00Z,910.638
NO2,solar,2021-01-07T14:00:00Z,884.48
NO2,solar,2021-01-07T15:00:00Z,876.02
NO2,solar,2021-01-07T16:00:00Z,876.251
NO2,solar,2021-01-07T17:00:00Z,875.963
NO2,solar,2021-01-07T18:00:00Z,875.939
NO2,solar,2021-01-07T19:00:00Z,876.034
NO2,solar,2021-01-07T20:00:00Z,875.952
NO2,solar,2021-01-07T21:00:00Z,876.064
NO2,solar,2021-01-07T22:00:00Z,876.912
NO2,solar,2021-01-07T23:00:00Z,876.759
NO2,solar,2021-01-08T00:00:00Z,876.939
NO2,solar,2021-01-08T01:00:00Z,876.284
NO2,solar,2021-01-08T02:00:00Z,876.169
NO2,solar,2021-01-08T03:00:00Z,876.175
NO2,solar,2021-01-08T04:00:00Z,876.123
NO2,solar,2021-01-08T05:00:00Z,876.141
NO2,solar,2021-01-08T06:00:00Z,876.429
NO2,solar,2021-01-08T07:00:00Z,876.306
NO2,solar,2021-01-08T08:00:00Z,877.032
NO2,solar,2021-01-08T09:00:00Z,890.106
NO2,solar,2021-01-08T10:00:00Z,946.395
NO2,solar,2021-01-08T11:00:00Z,1022.223
NO2,solar,2021-01-08T12:00:00Z,1014.752
NO2,solar,2021-01-08T13:00:00Z,958.745
NO2,solar,2021-01-08T14:00:00Z,890.012
NO2,solar,2021-01-08T15:00:00Z,880.956
NO2,solar,2021-01-08T16:00:00Z,875.973
NO2,solar,2021-01-08T17:00:00Z,881.099
NO2,solar,2021-01-08T18:00:00Z,881.001
NO2,solar,2021-01-08T19:00:00Z,885.901
NO2,solar,2021-01-08T20:00:00Z,875.9
NO2,solar,2021-01-08T21:00:00Z,875.9
NO2,solar,2021-01-08T22:00:00Z,875.9
NO2,solar,2021-01-08T23:00:00Z,876.074
NO2,solar,2021-01-09T00:00:00Z,876.375
NO2,solar,2021-01-09T01:00:00Z,876.138
NO2,solar,2021-01-09T02:00:00Z,876.116
NO2,solar,2021-01-09T03:00:00Z,875.94
NO2,solar,2021-01-09T04:00:00Z,876.107
NO2,solar,2021-01-09T05:00:00Z,876.054
NO2,solar,2021-01-09T06:00:00Z,881.624
NO2,solar,2021-01-09T07:00:00Z,876.872
NO2,solar,2021-01-09T08:00:00Z,878.306
NO2,solar,2021-01-09T09:00:00Z,915.665
NO2,solar,2021-01-09T10:00:00Z,1011.016
NO2,solar,2021-01-09T11:00:00Z,1095.807
NO2,solar,2021-01-09T12:00:00Z,987.624
NO2,solar,2021-01-09T13:00:00Z,910.736
NO2,solar,2021-01-09T14:00:00Z,879.368
NO2,solar,2021-01-09T15:00:00Z,876.095
NO2,solar,2021-01-09T16:00:00Z,876.691
NO2,solar,2021-01-09T17:00:00Z,876.229
NO2,solar,2021-01-09T18:00:00Z,875.904
NO2,solar,2021-01-09T19:00:00Z,875.911
NO2,solar,2021-01-09T20:00:00Z,875.912
NO2,solar,2021-01-09T21:00:00Z,875.902
NO2,solar,2021-01-09T22:00:00Z,876.33
NO2,solar,2021-01-09T23:00:00Z,876.385
NO2,solar,2021-01-10T00:00:00Z,876.231
NO2,solar,2021-01-10T01:00:00Z,876.585
NO2,solar,2021-01-10T02:00:00Z,876.465
NO2,solar,2021-01-10T03:00:00Z,876.265
NO2,solar,2021-01-10T04:00:00Z,876.151
NO2,solar,2021-01-10T05:00:00Z,876.353
NO2,solar,2021-01-10T06:00:00Z,877.119
NO2,solar,2021-01-10T07:00:00Z,876.782
NO2,solar,2021-01-10T08:00:00Z,877.0
NO2,solar,2021-01-10T09:00:00Z,921.089
NO2,solar,2021-01-10T10:00:00Z,1053.379
NO2,solar,2021-01-10T11:00:00Z,1169.147
NO2,solar,2021-01-10T12:00:00Z,1109.235
NO2,solar,2021-01-10T13:00:00Z,956.929
NO2,solar,2021-01-10T14:00:00Z,879.338
NO2,solar,2021-01-10T15:00:00Z,876.095
NO2,solar,2021-01-10T16:00:00Z,876.229
NO2,solar,2021-01-10T17:00:00Z,881.176
NO2,solar,2021-01-10T18:00:00Z,891.464
NO2,solar,2021-01-10T19:00:00Z,881.339
NO2,solar,2021-01-10T20:00:00Z,876.348
NO2,solar,2021-01-10T21:00:00Z,876.317
NO2,solar,2021-01-10T22:00:00Z,876.481
NO2,solar,2021-01-10T23:00:00Z,876.234
NO2,solar,2021-01-11T00:00:00Z,876.553
NO2,solar,2021-01-11T01:00:00Z,876.212
NO2,solar,2021-01-11T02:00:00Z,876.525
NO2,solar,2021-01-11T03:00:00Z,876.184
NO2,solar,2021-01-11T04:00:00Z,876.403
NO2,solar,2021-01-11T05:00:00Z,876.192
NO2,solar,2021-01-11T06:00:00Z,876.563
NO2,solar,2021-01-11T07:00:00Z,875.92
NO2,solar,2021-01-11T08:00:00Z,876.013
NO2,solar,2021-01-11T09:00:00Z,876.124
NO2,solar,2021-01-11T10:00:00Z,876.234
NO2,solar,2021-01-11T11:00:00Z,877.803
NO2,solar,2021-01-11T12:00:00Z,880.786
NO2,solar,2021-01-11T13:00:00Z,883.387
NO2,solar,2021-01-11T14:00:00Z,878.148
NO2,solar,2021-01-11T15:00:00Z,875.999
NO2,solar,2021-01-11T16:00:00Z,875.99
NO2,solar,2021-01-11T17:00:00Z,875.938
NO2,solar,2021-01-11T18:00:00Z,875.954
NO2,solar,2021-01-11T19:00:00Z,875.937
NO2,solar,2021-01-11T20:00:00Z,876.072
NO2,solar,2021-01-11T21:00:00Z,876.171
NO2,solar,2021-01-11T22:00:00Z,876.246
NO2,solar,2021-01-11T23:00:00Z,876.041
NO2,solar,2021-01-12T00:00:00Z,876.27
NO2,solar,2021-01-12T01:00:00Z,876.867
NO2,solar,2021-01-12T02:00:00Z,876.065
NO2,solar,2021-01-12T03:00:00Z,876.014
NO2,solar,2021-01-12T04:00:00Z,876.363
NO2,solar,2021-01-12T05:00:00Z,875.915
NO2,solar,2021-01-12T06:00:00Z,876.605
NO2,solar,2021-01-12T07:00:00Z,875.899
NO2,solar,2021-01-12T08:00:00Z,876.307
NO2,solar,2021-01-12T09:00:00Z,897.045
NO2,solar,2021-01-12T10:00:00Z,947.569
NO2,solar,2021-01-12T11:00:00Z,984.713
NO2,solar,2021-01-12T12:00:00Z,968.661
NO2,solar,2021-01-12T13:00:00Z,943.002
NO2,solar,2021-01-12T14:00:00Z,883.622
NO2,solar,2021-01-12T15:00:00Z,875.914
NO2,solar,2021-01-12T16:00:00Z,876.736
NO2,solar,2021-01-12T17:00:00Z,876.102
NO2,solar,2021-01-12T18:00:00Z,875.902
NO2,solar,2021-01-12T19:00:00Z,875.919
NO2,solar,2021-01-12T20:00:00Z,875.915
NO2,solar,2021-01-12T21:00:00Z,875.916
NO2,solar,2021-01-12T22:00:00Z,876.074
NO2,solar,2021-01-12T23:00:00Z,876.208
NO2,solar,2021-01-13T00:00:00Z,876.251
NO2,solar,2021-01-13T01:00:00Z,876.111
NO2,solar,2021-01-13T02:00:00Z,876.192
NO2,solar,2021-01-13T03:00:00Z,876.151
NO2,solar,2021-01-13T04:00:00Z,876.104
NO2,solar,2021-01-13T05:00:00Z,876.085
NO2,solar,2021-01-13T06:00:00Z,877.434
NO2,solar,2021-01-13T07:00:00Z,876.121
NO2,solar,2021-01-13T08:00:00Z,876.035
NO2,solar,2021-01-13T09:00:00Z,885.7
NO2,solar,2021-01-13T10:00:00Z,932.656
NO2,solar,2021-01-13T11:00:00Z,996.097
NO2,solar,2021-01-13T12:00:00Z,1008.635
NO2,solar,2021-01-13T13:00:00Z,957.822
NO2,solar,2021-01-13T14:00:00Z,894.86
NO2,solar,2021-01-13T15:00:00Z,875.914
NO2,solar,2021-01-13T16:00:00Z,876.023
NO2,solar,2021-01-13T17:00:00Z,875.917
NO2,solar,2021-01-13T18:00:00Z,875.903
NO2,solar,2021-01-13T19:00:00Z,875.92
NO2,solar,2021-01-13T20:00:00Z,875.901
NO2,solar,2021-01-13T21:00:00Z,875.912
NO2,solar,2021-01-13T22:00:00Z,876.637
NO2,solar,2021-01-13T23:00:00Z,875.984
NO2,solar,2021-01-14T00:00:00Z,875.909
NO2,solar,2021-01-14T01:00:00Z,876.053
NO2,solar,2021-01-14T02:00:00Z,876.409
NO2,solar,2021-01-14T03:00:00Z,876.718
NO2,solar,2021-01-14T04:00:00Z,877.373
NO2,solar,2021-01-14T05:00:00Z,876.741
NO2,solar,2021-01-14T06:00:00Z,878.305
NO2,solar,2021-01-14T07:00:00Z,876.24
NO2,solar,2021-01-14T08:00:00Z,876.375
NO2,solar,2021-01-14T09:00:00Z,899.314
NO2,solar,2021-01-14T10:00:00Z,979.356
NO2,solar,2021-01-14T11:00:00Z,1060.333
NO2,solar,2021-01-14T12:00:00Z,1050.576
NO2,solar,2021-01-14T13:00:00Z,966.136
NO2,solar,2021-01-14T14:00:00Z,894.127
NO2,solar,2021-01-14T15:00:00Z,876.597
